,Recency_scaled,Frequency_scaled,Monetary_scaled
2465,0.995075439957267,-0.3574356579108224,-0.02493164688500385
272,-0.7902718654703855,2.65735804572622,2.3507443533275914
782,0.792228620003202,-0.3574356579108224,-0.04759560606711738
521,-0.27046384343706587,0.0683632502483415,0.4383970033667217
522,-1.0060116870401765,-0.3574356579108224,0.03628592239021818
2988,0.001687861352825886,0.0683632502483415,-0.10349999194127782
2347,0.6888366896265002,-0.9575655125719311,-1.6904685392509473
1739,-1.1427390812633502,1.694421867729723,1.0415735705107998
2986,-0.014794658302973905,-0.9575655125719311,-1.0146769756572425
350,-1.1427390812633502,-0.3574356579108224,-0.23807123498481986
2732,1.4028857777762986,-0.9575655125719311,-1.4041824578631117
3702,0.4260009363837288,-0.9575655125719311,-0.27622835550286856
4225,-0.3188628587665023,0.6684931049094501,-0.04196793989508507
4179,0.6888366896265002,1.8128932665312854,1.337236981013167
3256,-1.0712636465602852,1.9225806494120294,0.9140161466837048
1511,1.4373145855335991,-0.9575655125719311,0.31108145830216366
651,0.5455596952073578,-0.9575655125719311,-0.5640338479462449
3656,-0.4555902529896763,-0.3574356579108224,-0.49746987957639677
1945,-0.20326149411640282,-0.9575655125719311,-1.3839248554294878
3976,0.47092001760046925,-0.3574356579108224,-0.787144003260229
4184,0.001687861352825886,0.39863854235322044,1.2846706873080955
3258,0.7453430753299471,-0.3574356579108224,-0.15116155862700206
118,0.9686047699462051,-0.3574356579108224,-0.4015359549231426
3607,-0.5181201606804938,-0.9575655125719311,-1.2362829126143562
2288,-0.3188628587665023,-0.9575655125719311,-1.3804102482750598
168,-1.2217515086099677,-0.9575655125719311,-0.7779528009855017
2685,1.2621210954408202,0.0683632502483415,-0.4810915267092677
1613,-0.7448079789586323,-0.3574356579108224,-0.23115109142633833
835,-2.0456277311068156,3.4005055058454436,1.6482525545931015
1405,1.3034659835427536,-0.3574356579108224,0.23748810154573233
3495,1.4539538455924357,-0.9575655125719311,-1.2072940310280942
962,-0.27046384343706587,0.0683632502483415,-0.2582816142061868
945,-0.08460544314249129,0.0683632502483415,-0.22130576652057407
462,-0.16158830374125985,-0.3574356579108224,-0.1377423560939394
2221,0.8255640838496743,-0.9575655125719311,0.8168987428960737
328,0.7807791692771053,-0.9575655125719311,-0.7607449105362372
3361,0.4260009363837288,2.2945517223908314,1.0859070094817318
2607,1.2020951114638516,-0.9575655125719311,-0.2702424596646839
2184,-0.014794658302973905,-0.9575655125719311,-0.786312139421735
3414,0.47958976104590517,0.0683632502483415,0.5817120939398801
1360,0.6417407579535198,-0.9575655125719311,-0.6054308478651941
3848,1.0036953561905917,0.0683632502483415,-0.18279236452837602
367,0.6061926597561939,-0.9575655125719311,-1.38178913710937
3986,-0.5181201606804938,1.5656361251776922,1.1469762457714059
2926,-0.4261776810298884,0.39863854235322044,0.802687637340682
3270,-0.4862036650068569,0.0683632502483415,-0.23187592272510443
3475,-1.3100798875037052,0.8966518865917569,0.8336409521833488
2131,-1.1427390812633502,1.694421867729723,2.132751322412243
2520,1.2590788013876761,-0.9575655125719311,-1.525947350436649
1375,-2.0456277311068156,2.2945517223908314,0.8159388126021531
2178,0.6622879187555882,-0.9575655125719311,-2.0770677079853495
772,1.5712325190509218,-0.9575655125719311,0.038849644557871515
1284,-1.0712636465602852,1.9225806494120294,3.3841840981096794
3707,-0.7448079789586323,0.8966518865917569,0.8057086417744241
1514,0.529603253760156,1.094292013068614,0.5834413593564222
4112,0.10791504824702575,-0.9575655125719311,-0.6018427316793814
3619,-0.7902718654703855,0.6684931049094501,0.36365527875299253
498,-0.5181201606804938,0.39863854235322044,0.42514407846723734
1414,1.4861641412524367,-0.9575655125719311,-0.30035815559940837
1234,1.195487804795953,-0.9575655125719311,-0.39015314974221815
2276,1.4839087276558387,-0.9575655125719311,-1.2166702372024834
435,1.0122173167100186,-0.3574356579108224,0.033703316754073086
1674,-0.4555902529896763,0.39863854235322044,1.0792540957327181
1251,0.6555012257800287,0.39863854235322044,0.665569022127591
365,1.3063337669824915,0.0683632502483415,-0.26533466444842774
1833,0.18834109421317077,0.8966518865917569,1.0921008673104384
276,-0.3442864614509429,0.8966518865917569,1.0994710042291824
3045,-1.1427390812633502,0.0683632502483415,0.6361574492652781
3799,-0.4555902529896763,-0.3574356579108224,-1.249507705967191
3433,0.47958976104590517,0.0683632502483415,0.28610488331486494
3064,-2.0456277311068156,2.591564887997965,2.0473517601127327
1506,0.7207531853001369,-0.9575655125719311,-1.2086555878238268
407,-0.39787528611311956,-0.3574356579108224,0.6204379966418675
3570,1.3148718985540195,1.2686229595705591,1.2902160078257716
1644,-0.06653409989322877,-0.9575655125719311,-1.4595513299425713
2168,0.29480806510800717,1.094292013068614,1.4606263725759776
1971,1.3316619533609826,-0.9575655125719311,-0.5864938179004281
1814,-0.5514556245269654,0.39863854235322044,-0.2770894068036529
4309,-1.3100798875037052,1.094292013068614,1.0126103073587984
3246,-0.22499995692531255,0.6684931049094501,0.9050742232814892
844,0.017815890595216804,0.6684931049094501,0.7321310826264738
3669,-0.08460544314249129,0.39863854235322044,-0.08384384624004253
1929,-0.7448079789586323,-0.3574356579108224,-0.6273059034120667
86,-1.0060116870401765,0.6684931049094501,2.0143064505206247
3536,1.0206435228378197,0.0683632502483415,-0.007872394884605815
2359,-0.4555902529896763,-0.9575655125719311,-0.7496368637959036
3184,0.8146160871413268,0.39863854235322044,-0.0704643566220754
2146,-0.5181201606804938,0.6684931049094501,0.6927196819326131
1966,1.1038338131102825,-0.9575655125719311,-1.3213486119005935
2619,1.0036953561905917,-0.9575655125719311,-1.048330052387714
855,1.3453721058829933,-0.3574356579108224,-0.11938919119154273
2697,0.017815890595216804,0.0683632502483415,0.0010358811525147135
78,-1.8298879095370246,-0.9575655125719311,-1.1349076847423534
944,1.4563010289032476,-0.9575655125719311,-0.43148624958396575
199,0.6555012257800287,0.0683632502483415,-0.43070697326588114
3395,1.323313914032531,-0.9575655125719311,-0.8340683622806551
3849,-1.4102183444233967,0.0683632502483415,0.20500548446500425
801,-0.9459857030632081,2.374576743025171,1.7051203887809474
2772,1.5611119274527852,-0.9575655125719311,-0.7229239269940998
2283,1.3667999766578092,0.0683632502483415,-0.39998078492542677
2321,1.4839087276558387,-0.9575655125719311,-0.8388753270686914
2195,0.13569320374670893,-0.9575655125719311,-1.1434181425512004
231,-1.0712636465602852,-0.3574356579108224,0.45316881289254
1972,0.2724205979698823,0.39863854235322044,-0.504504313378202
1033,-0.7019434865766483,1.8128932665312854,1.1647676509058558
3169,0.1492057216765626,-0.3574356579108224,-0.6831058240320268
2562,0.5840257910769635,-0.3574356579108224,-0.09720205733094811
1583,-0.5863421219265484,1.694421867729723,0.9688855533076167
4022,-1.4102183444233967,1.8128932665312854,1.5653404631697712
2279,-0.29427296873669234,-0.9575655125719311,-0.40871064411330804
2274,-1.1427390812633502,-0.3574356579108224,0.5364970863575841
424,0.30575606181635456,-0.3574356579108224,0.5177810343849125
392,0.32718393259116973,-0.3574356579108224,0.3519131856409076
1143,-2.3496959315703445,1.5656361251776922,0.7663320896086728
4104,-0.24738742406343706,-0.3574356579108224,-0.3493152162992326
191,1.2247727409022109,-0.3574356579108224,0.8297574868464219
104,0.13569320374670893,-0.9575655125719311,0.004969451404898452
3403,-0.29427296873669234,-0.3574356579108224,0.7618375437558429
3796,1.3316619533609826,-0.9575655125719311,-1.140957418913473
3665,-0.4862036650068569,1.2686229595705591,0.7642425919414731
4102,-0.5514556245269654,3.4764248308140386,0.46901043825949124
553,0.7865257449491718,-0.9575655125719311,0.19583068040815632
3727,-2.0456277311068156,1.094292013068614,0.9976352892653187
2005,0.30575606181635456,-0.9575655125719311,-0.31985228482133293
1756,-0.03164760249364603,1.094292013068614,0.4799863908690498
2459,1.280120146362885,-0.9575655125719311,-1.316305978716412
2567,-0.014794658302973905,0.39863854235322044,0.22510559005758662
2119,1.4079020135738112,-0.9575655125719311,-0.6404236925096519
3274,0.5840257910769635,-0.3574356579108224,-0.7254782178056647
1787,1.4586408886972884,-0.9575655125719311,-1.0153497448767712
3511,1.2405612073334567,-0.9575655125719311,-0.1720124299424649
1587,-0.7019434865766483,0.6684931049094501,0.798146704946317
2775,-0.6613971550996363,0.6684931049094501,0.7648141532482673
1731,-0.7902718654703855,-0.9575655125719311,-0.6475757518248959
1902,0.41668498483660815,-0.9575655125719311,-0.6639067273580188
2813,0.22553505329662737,-0.9575655125719311,-0.9553881554641772
3895,-1.66254710329667,0.8966518865917569,0.5136027421726558
2788,0.9270598704713153,0.0683632502483415,0.016698208776170113
2022,-0.4555902529896763,0.39863854235322044,0.25937766579917304
2281,-2.0456277311068156,1.094292013068614,0.5139450054774942
702,-0.06653409989322877,-0.9575655125719311,-0.22342617255745745
2493,-0.6229310592300309,2.2099514204055937,1.5128177725970835
3230,1.5712325190509218,-0.9575655125719311,0.8149141395720754
4052,1.195487804795953,-0.9575655125719311,-1.5087668963186316
994,0.20094516326681713,-0.9575655125719311,-1.134034047033127
464,0.8626703888560509,0.8966518865917569,0.6383779628160892
2014,-1.1427390812633502,-0.3574356579108224,-0.6491738610631521
1973,1.342650054053703,-0.9575655125719311,-1.4121582934392307
3697,1.0494112757934757,-0.3574356579108224,0.056537303632740746
2487,1.1545726882337597,-0.9575655125719311,-1.691671162583144
3232,1.1615487799868396,-0.9575655125719311,-0.873229606699848
1236,0.7392707793543565,-0.3574356579108224,-0.6241507778867721
2780,0.2133408910340563,0.0683632502483415,-0.010568913585659964
2463,-0.22499995692531255,1.2686229595705591,1.0560629201469651
212,-0.4862036650068569,0.6684931049094501,0.8526123715150093
1036,0.9504238927077603,-0.9575655125719311,-0.6941371001454053
4264,-0.7902718654703855,0.0683632502483415,0.8143734705915742
900,0.2836978699658916,1.8128932665312854,1.3121509111726724
1446,0.001687861352825886,0.8966518865917569,0.9855132724652313
1849,1.309190625506461,-0.9575655125719311,-0.6252415223672075
2099,1.2467846825164135,-0.9575655125719311,-1.5496018599700516
2179,1.1038338131102825,-0.9575655125719311,-0.62349704773523
660,1.10757409246274,-0.3574356579108224,-1.1767496026896567
1614,-1.0712636465602852,0.0683632502483415,0.22391261921857747
741,-0.24738742406343706,-0.3574356579108224,0.07401189463822307
4051,0.16247906739721218,0.0683632502483415,-0.8578138463453407
3562,-0.4555902529896763,2.0246971598346017,1.184916609438173
1754,-1.66254710329667,3.1916947426590734,1.6970586816525484
2341,-0.4261776810298884,0.39863854235322044,0.6186602126954884
3075,-1.8298879095370246,0.39863854235322044,0.5237670747807702
1206,-0.29427296873669234,1.8128932665312854,1.0238070980067113
509,-1.1427390812633502,1.2686229595705591,0.6593556372964239
3286,-0.7448079789586323,-0.3574356579108224,-0.35373535978060955
597,1.0962968204667307,-0.9575655125719311,1.1617219213759458
2118,1.1718927295778712,1.8128932665312854,0.9068111746624734
2233,0.995075439957267,-0.9575655125719311,-0.28859110241241603
2979,-0.6229310592300309,-0.9575655125719311,-1.220861758531934
981,0.09363034100343133,-0.3574356579108224,-0.9454626541830137
1983,-1.66254710329667,3.7767980485757175,3.4455015668646976
4060,-0.3188628587665023,-0.9575655125719311,-1.4857779199328969
518,-2.3496959315703445,0.6684931049094501,0.2426421472673852
2913,-2.3496959315703445,-0.3574356579108224,-0.6264552158175991
767,0.3376725574899912,-0.9575655125719311,-1.3270087718143375
4227,1.397835762358699,-0.9575655125719311,-1.2296224338067059
1726,-2.0456277311068156,0.6684931049094501,0.418881759130173
1651,-0.7902718654703855,0.39863854235322044,0.48346504942289564
2827,0.37821888896700323,-0.9575655125719311,-0.46450597688917306
3042,0.4260009363837288,0.39863854235322044,0.5021776227348242
2600,1.4397143458393213,0.6684931049094501,-0.2863851909932517
3174,0.35821971829206023,0.8966518865917569,0.7168965471629855
421,-0.4261776810298884,0.39863854235322044,-0.017220456033124602
123,1.4973405695105677,-0.9575655125719311,0.8786574363050278
3172,1.55907131543013,-0.9575655125719311,-1.3581185155093167
1926,1.2621210954408202,-0.9575655125719311,-1.5471273195188147
1244,1.3720626260134903,-0.9575655125719311,-0.10915015320133753
819,-0.4862036650068569,0.0683632502483415,0.3590961570405065
1403,-1.3100798875037052,0.0683632502483415,0.7748363045687738
1382,0.6622879187555882,0.39863854235322044,0.2701874829383548
100,-2.0456277311068156,3.099158216091763,2.638422108585596
4056,0.9993977830792249,0.0683632502483415,-0.22477446770422954
1575,-0.39787528611311956,-0.9575655125719311,-1.3005168107016538
1638,-1.8298879095370246,1.094292013068614,1.0830289165551474
1795,-1.8298879095370246,1.094292013068614,0.48328424398952374
1283,-1.8298879095370246,-0.9575655125719311,-1.0502719121093553
4178,1.0534323280847466,-0.9575655125719311,-0.8470374514027574
3499,0.9504238927077603,-0.9575655125719311,-0.5826219089821484
4215,1.1580688458741435,-0.9575655125719311,-1.4802926325723482
1103,1.2830784320752453,-0.9575655125719311,-1.691671162583144
2620,-2.3496959315703445,1.2686229595705591,0.4264333805722327
3384,1.2405612073334567,-0.3574356579108224,-0.4334854420701492
1517,-1.66254710329667,0.0683632502483415,0.788592152307774
3681,-0.5863421219265484,-0.3574356579108224,0.030314192308342144
2185,0.3376725574899912,0.0683632502483415,1.0669093506840757
1352,0.29480806510800717,-0.9575655125719311,-0.36721512275424006
2077,0.2836978699658916,0.0683632502483415,-0.03319087809923959
3820,1.1718927295778712,-0.9575655125719311,-1.278726715021142
3107,0.3376725574899912,0.0683632502483415,-0.3561535849419845
3547,1.342650054053703,-0.3574356579108224,-0.7998179985794368
982,0.37821888896700323,-0.9575655125719311,-0.5725695398762815
456,-0.7019434865766483,0.39863854235322044,0.3117546364852991
2676,0.4966342323620217,0.8966518865917569,0.28798667533760375
4007,-0.04888800443285016,1.2686229595705591,0.6066197416535021
1950,-1.8298879095370246,1.694421867729723,1.778655313381145
3401,0.4966342323620217,-0.3574356579108224,1.4521944283977952
3262,1.3641547377401495,-0.3574356579108224,-1.4857779199328969
3576,-0.8904103223900771,0.8966518865917569,0.19281532537504706
381,-0.12210948056636005,0.8966518865917569,1.7897397833718922
641,0.22553505329662737,-0.9575655125719311,-1.473717538979224
2259,1.2860250938452096,-0.3574356579108224,-0.4996420500914686
2817,0.29480806510800717,-0.9575655125719311,-0.5979190787624317
1953,0.4260009363837288,0.0683632502483415,-0.3394460067104273
1490,-0.39787528611311956,-0.9575655125719311,-0.1234341370058517
3853,-0.22499995692531255,-0.9575655125719311,-0.2467239319787699
1010,1.265151097363267,-0.9575655125719311,-0.9089947631814937
286,-1.2217515086099677,0.39863854235322044,1.533644214109061
4334,1.0331079281503788,-0.9575655125719311,-1.731341432839416
662,-1.8298879095370246,1.094292013068614,1.7476681270519423
4101,0.990728039633789,-0.9575655125719311,-1.8029749844091632
2102,0.033604357026462826,0.0683632502483415,0.017574996545739692
4136,1.2279571382798102,-0.9575655125719311,-0.8471977039543277
2210,-0.27046384343706587,1.5656361251776922,1.0580918082280901
1884,0.7017667419304884,-0.3574356579108224,0.6414278870936259
3442,-0.4261776810298884,-0.9575655125719311,0.22041518945141345
3600,-0.04888800443285016,0.39863854235322044,0.8710052119586358
3490,0.9641007056225197,-0.9575655125719311,-1.176264864318959
4006,0.033604357026462826,-0.9575655125719311,-1.4869940670526576
2543,-0.4862036650068569,2.2945517223908314,1.6174131218025862
2181,1.4748186229574678,-0.9575655125719311,-1.1680691475437373
2953,0.4442926835892,0.39863854235322044,0.47236008431662824
845,1.218363091150915,-0.9575655125719311,-1.079038777531467
542,1.2860250938452096,-0.9575655125719311,-0.6745701630069998
2526,-1.0060116870401765,-0.9575655125719311,-0.8506992496603193
91,-0.014794658302973905,0.0683632502483415,1.1832893970443548
2977,0.32718393259116973,-0.9575655125719311,-0.384665624747496
2936,-0.6613971550996363,-0.3574356579108224,-0.2974763780521643
2547,-0.16158830374125985,0.6684931049094501,-0.2639159657535641
2295,-2.0456277311068156,-0.9575655125719311,-0.3644309274071523
1979,1.3453721058829933,-0.3574356579108224,0.5794557483427462
1196,-0.6229310592300309,1.2686229595705591,1.0697856060356046
3391,1.0653677172406775,-0.9575655125719311,-0.6454582101367927
1102,-1.4102183444233967,0.39863854235322044,-0.05027715059608383
3078,1.3876325511476624,-0.3574356579108224,0.07214522954192058
3123,1.0534323280847466,-0.9575655125719311,-1.359703323219939
3311,-0.7902718654703855,-0.9575655125719311,-2.3762119896897738
2229,0.9863552898940606,-0.3574356579108224,-0.08940524231872739
3043,1.4028857777762986,-0.9575655125719311,0.11096465874146616
4131,-0.9459857030632081,-0.3574356579108224,-0.4363693003663703
3944,-1.1427390812633502,-0.3574356579108224,-1.1526789051470556
3738,-0.4862036650068569,0.0683632502483415,0.01852646304774617
1048,0.13569320374670893,-0.3574356579108224,-0.729974956708603
3263,0.1755215605823765,-0.9575655125719311,-0.8586588785298729
1960,-0.7448079789586323,1.2686229595705591,1.4184013890501672
2144,0.898026911000323,-0.3574356579108224,0.5882845477814203
898,-0.39787528611311956,1.094292013068614,0.1946103175486545
1459,-0.7019434865766483,0.39863854235322044,0.6437766705901117
2351,-1.3100798875037052,2.0246971598346017,1.5288942183401406
237,1.2405612073334567,-0.9575655125719311,-0.3109930259435823
2016,1.0962968204667307,-0.3574356579108224,0.2573308812792167
2202,1.488412791979525,-0.9575655125719311,-0.8312357527610411
1133,-0.5514556245269654,1.9225806494120294,1.1929215847802597
3000,-0.3442864614509429,-0.9575655125719311,-1.0806702121531175
1805,0.37821888896700323,-0.9575655125719311,-1.0423688803662639
3548,-0.29427296873669234,-0.9575655125719311,0.27276705532992046
163,1.542543385713121,-0.9575655125719311,-1.1538087767878735
3162,-0.6229310592300309,-0.9575655125719311,-1.4265600094234177
2807,0.5534123790597822,0.6684931049094501,0.3668570154033094
252,-1.0060116870401765,0.6684931049094501,-0.14107601263809627
2530,1.542543385713121,-0.9575655125719311,-0.5689453731666433
2614,-0.7019434865766483,0.0683632502483415,-0.567974184353004
2414,-0.7448079789586323,1.2686229595705591,1.2089606013786858
2754,1.2711746193506372,-0.9575655125719311,-0.6020311773013924
1791,-0.3188628587665023,-0.9575655125719311,-1.025149286023963
2974,-2.3496959315703445,1.8128932665312854,1.3849613773585072
1811,1.10757409246274,-0.3574356579108224,0.3457401719844574
3418,-0.6613971550996363,-0.9575655125719311,-1.03434076364059
4113,-0.4261776810298884,0.0683632502483415,-0.016632975652824206
930,0.6486525530155489,0.6684931049094501,0.8186727552466013
2345,-1.3100798875037052,-0.9575655125719311,-0.22970340545260287
2153,0.2836978699658916,-0.9575655125719311,-1.3649679676856987
3504,-1.5258197090734964,0.6684931049094501,0.9797313728556324
1698,-1.5258197090734964,-0.3574356579108224,-0.8479673655111297
3432,-0.9459857030632081,-0.3574356579108224,-0.5058602285209539
3875,-0.4261776810298884,1.8128932665312854,1.521912742265245
2115,1.2405612073334567,-0.3574356579108224,-0.4091542823580394
3647,-1.66254710329667,2.1202207758888867,1.0297309341647785
2566,0.32718393259116973,0.39863854235322044,0.8988540139150014
3711,0.34801650708102283,-0.9575655125719311,-1.557384744517831
1871,-1.0060116870401765,1.4245673051734935,0.5421598529438605
1090,0.8678245291143426,-0.3574356579108224,-0.4948916655011229
3671,1.1038338131102825,0.0683632502483415,-0.46565842633203813
1485,1.542543385713121,-0.9575655125719311,-1.7740158909970702
3973,0.9364930068699279,-0.3574356579108224,-1.0646728419977127
2025,-0.29427296873669234,1.5656361251776922,1.0704489931517518
3079,-1.0712636465602852,1.5656361251776922,1.3725474702010207
1181,1.5487841245491045,-0.9575655125719311,-1.5480543711460972
2130,-0.24738742406343706,1.9225806494120294,1.7748616613709818
1452,0.9550106009241481,-0.9575655125719311,-0.6640085833404112
593,-0.4862036650068569,0.0683632502483415,0.3187517999233056
41,0.017815890595216804,-0.9575655125719311,0.6539354165535424
560,-1.66254710329667,-0.3574356579108224,-0.6843849585459049
3705,-1.0060116870401765,1.8128932665312854,1.409488785049963
3933,0.3376725574899912,0.0683632502483415,0.28831014215320117
243,-0.20326149411640282,0.39863854235322044,0.7190690659352545
1339,0.48816041953967404,0.39863854235322044,0.9741349782407764
2103,0.4966342323620217,-0.9575655125719311,-1.5909300023371444
3319,0.39769854146695965,0.0683632502483415,-0.044174484746044906
1442,-1.2217515086099677,1.4245673051734935,0.9431557659841452
261,0.18834109421317077,-0.9575655125719311,-0.11746412154755113
2092,-0.39787528611311956,0.8966518865917569,0.7423136398298245
1689,-2.0456277311068156,4.386962533797684,4.748600673957746
1725,1.1718927295778712,-0.3574356579108224,-1.062191537281871
3061,0.22553505329662737,-0.3574356579108224,-0.31390782999241573
834,-1.0060116870401765,-0.3574356579108224,0.3177209792992507
1866,0.47092001760046925,-0.9575655125719311,-0.07306655999644464
2010,-1.66254710329667,-0.9575655125719311,-0.8449890624310343
340,-1.66254710329667,1.094292013068614,1.809923581124152
1601,-0.5863421219265484,1.4245673051734935,1.4074767524520952
4063,1.265151097363267,-0.9575655125719311,-1.8123999104390922
480,-1.3100798875037052,0.39863854235322044,-0.45506971109556765
2944,-1.0712636465602852,0.39863854235322044,0.1708823234783819
3955,-2.3496959315703445,3.099158216091763,1.632528992076283
2298,0.39769854146695965,-0.9575655125719311,-0.36507795325510906
4062,0.3376725574899912,0.39863854235322044,0.08401695169168694
1766,0.001687861352825886,-0.3574356579108224,-0.0948188539105253
3690,0.7632704100419254,0.6684931049094501,0.8519677474287343
2172,0.22553505329662737,1.2686229595705591,-0.027537812057443854
2918,-0.838670880799822,0.8966518865917569,1.3290388719183674
3025,0.36828596950717174,-0.9575655125719311,-1.7911387605964428
2787,-1.1427390812633502,1.694421867729723,1.3246974288595637
1271,-1.66254710329667,1.2686229595705591,0.5512214603451845
3886,0.2836978699658916,0.6684931049094501,0.8357459698929731
3894,-2.3496959315703445,3.14614953870916,2.6616414469366956
2333,-0.4261776810298884,-0.9575655125719311,-0.39015314974221815
347,0.2609711472437856,-0.3574356579108224,0.11116667820444855
3598,0.7691522006295732,-0.3574356579108224,-0.6499991412628807
3930,-0.39787528611311956,0.39863854235322044,0.4048183695394259
3876,-0.14158913306631649,0.39863854235322044,0.41251050465391437
1423,-0.5514556245269654,0.39863854235322044,0.7773232953624404
3971,-0.4261776810298884,0.0683632502483415,-0.08305778397771937
632,0.001687861352825886,-0.9575655125719311,-1.4120931260359386
2425,1.1223514071645029,-0.3574356579108224,-0.09301436720718526
4189,1.4816465103880134,-0.3574356579108224,-0.03264911209357938
2499,0.8090815641938744,-0.9575655125719311,-1.0282013370197551
3550,0.13569320374670893,-0.9575655125719311,-0.7217456755024503
1465,0.7691522006295732,1.2686229595705591,0.1697392678639918
3093,-0.7902718654703855,0.6684931049094501,-0.12450678527409012
115,-1.5258197090734964,1.5656361251776922,1.6071578875912307
3803,0.7865257449491718,-0.9575655125719311,0.5784401748952374
1494,-0.22499995692531255,0.0683632502483415,0.6974501895895563
1232,-0.7019434865766483,-0.3574356579108224,-0.08892278602687134
2167,-2.0456277311068156,1.8128932665312854,1.510744154565724
1153,-0.14158913306631649,-0.3574356579108224,-0.6122740507841643
3934,-0.7448079789586323,1.694421867729723,1.2453695386125505
57,0.682287089430532,-0.9575655125719311,-0.057662635923772965
3574,1.0413039054194653,-0.9575655125719311,-1.2440541968201326
4287,-1.8298879095370246,1.5656361251776922,0.8412477101105191
1735,-0.7902718654703855,1.9225806494120294,1.5305847726059898
2694,0.033604357026462826,1.4245673051734935,1.3219167732086812
2380,1.0164422543953413,-0.9575655125719311,-0.36299884942688376
2771,1.4515992927771935,-0.9575655125719311,-0.8420537055382497
707,1.4839087276558387,-0.9575655125719311,-1.011045937145854
1093,-0.22499995692531255,0.6684931049094501,0.6841389089193035
2700,-0.03164760249364603,-0.9575655125719311,-0.88426819228027
1376,-0.03164760249364603,-0.9575655125719311,-1.1468666421446876
72,0.47092001760046925,-0.3574356579108224,0.09110131228010634
1922,-0.14158913306631649,-0.9575655125719311,-1.647202244445155
4327,-1.8298879095370246,0.8966518865917569,1.1572309117018158
1764,-0.014794658302973905,-0.9575655125719311,-0.4866970403694774
743,-0.838670880799822,-0.9575655125719311,-0.5698498694289632
3463,-0.3442864614509429,1.4245673051734935,0.9686234819024852
1005,1.323313914032531,-0.3574356579108224,0.09136760238485264
1190,0.41668498483660815,0.0683632502483415,-0.15162973226220466
1125,-2.0456277311068156,1.2686229595705591,1.0734360308787234
1241,-2.0456277311068156,1.694421867729723,1.130148855771332
3585,0.7269766604830938,-0.9575655125719311,-0.6463792714655612
2606,0.9270598704713153,-0.3574356579108224,-0.42697324582846924
998,-0.10312303719671122,-0.9575655125719311,-1.2366487693999288
1577,1.4397143458393213,-0.3574356579108224,-0.22918701201626918
4155,0.9126838815703018,0.8966518865917569,-1.8440492101101784
1826,0.12193273592020015,0.8966518865917569,1.2114883328834278
2488,0.2836978699658916,0.0683632502483415,0.35325562365259777
4328,-2.0456277311068156,0.0683632502483415,-1.0000569195282774
2680,-0.9459857030632081,0.39863854235322044,-0.17241062087313466
440,0.8880939915404915,-0.3574356579108224,-0.5415129729076769
1100,-0.4261776810298884,0.39863854235322044,0.11866276369367634
3814,1.4861641412524367,-0.9575655125719311,-0.5852933565571806
649,0.20094516326681713,0.8966518865917569,0.4191300639142268
1546,-1.5258197090734964,1.4245673051734935,1.1412227886252406
2683,-0.4555902529896763,0.0683632502483415,-0.3230486462394284
2402,-1.0712636465602852,2.7203506305499956,2.1262519846713546
630,0.2724205979698823,-0.9575655125719311,-0.7420731977951549
672,-0.7019434865766483,0.39863854235322044,-0.020323205988918385
1249,1.3205104548588702,-0.9575655125719311,-1.2901061023401919
482,1.10007478541208,-0.9575655125719311,-1.271375426772866
1584,-1.8298879095370246,0.8966518865917569,1.2691233854534567
3936,-1.66254710329667,0.0683632502483415,1.1030573128758674
1462,1.1753092478133484,-0.9575655125719311,-1.3285327913830538
2968,-2.0456277311068156,1.9225806494120294,1.1474448865805806
3926,1.1112958095584027,-0.9575655125719311,-0.6273059034120667
49,-0.22499995692531255,0.6684931049094501,1.106520087012972
4110,1.1475310923136648,-0.9575655125719311,-0.1945812345972169
3883,-0.39787528611311956,1.094292013068614,0.7314031632212331
858,-1.0060116870401765,-0.3574356579108224,-0.07600576193899444
1072,0.29480806510800717,-0.9575655125719311,-0.6312063778352697
719,0.9175065635002794,-0.9575655125719311,-1.9176386514693509
1660,1.3453721058829933,-0.9575655125719311,-0.06793085380475164
1656,-1.0060116870401765,-0.3574356579108224,0.14828205846334078
3601,-0.18213546454332855,-0.9575655125719311,-1.5042912684701284
3260,-1.66254710329667,0.8966518865917569,0.6088828781753223
4315,0.09363034100343133,-0.3574356579108224,-0.26007352581589765
2501,-0.08460544314249129,-0.9575655125719311,-1.2737818059208275
3694,-2.3496959315703445,0.0683632502483415,0.28708489564240636
4123,1.0494112757934757,-0.9575655125719311,-1.0214303874375226
1385,0.10791504824702575,0.0683632502483415,0.6096958293990786
2897,-0.4862036650068569,0.0683632502483415,-0.1460828846712664
1399,1.1787102715818234,-0.3574356579108224,0.6815634552413534
1195,-1.3100798875037052,2.374576743025171,2.0133058049117354
1408,0.8522546039801705,-0.9575655125719311,-1.4198199375984917
3454,-0.29427296873669234,0.6684931049094501,1.157698724665571
1798,0.12193273592020015,0.0683632502483415,-1.127215922683862
1475,1.55907131543013,-0.9575655125719311,-1.1242143733785415
2426,1.4951185694979925,-0.3574356579108224,0.10076853105932893
4035,0.4260009363837288,0.6684931049094501,0.75147292870656
2684,-0.5181201606804938,0.39863854235322044,0.23998748078636004
3682,0.40725184843799567,0.39863854235322044,0.4460508959820857
3204,1.309190625506461,-0.9575655125719311,-0.7144140649602062
1286,1.47023191474108,-0.9575655125719311,-1.7763807410902295
349,-2.0456277311068156,0.8966518865917569,0.8991257815962486
3273,0.8574805795233109,0.0683632502483415,0.3537593414753734
