CustomerID,Recency,Frequency,Monetary,Recency_log,Frequency_log,Monetary_log
13173,4,2,353.65000000000003,1.6094379124341003,1.0986122886681098,5.871131387648096
13174,16,3,2742.82,2.833213344056216,1.3862943611198906,7.917106389026516
13176,46,1,481.49,3.8501476017100584,0.6931471805599453,6.178960195175666
13177,65,1,282.45,4.189654742026425,0.6931471805599453,5.6470357407703125
13178,26,11,5725.47,3.295836866004329,2.4849066497880004,8.652854564021988
13182,45,1,121.18,3.828641396489095,0.6931471805599453,4.805495367221621
13183,8,9,3957.78,2.1972245773362196,2.302585092994046,8.283691175973804
13184,15,10,1668.95,2.772588722239781,2.3978952727983707,7.420548964842826
13185,268,1,71.4,5.594711379601839,0.6931471805599453,4.282206299391671
13186,40,3,1575.89,3.713572066704308,1.3862943611198906,7.363209831835215
13187,337,1,236.02,5.823045895483019,0.6931471805599453,5.4681445257603025
13188,11,1,114.6,2.4849066497880004,0.6931471805599453,4.750135956238277
13189,19,2,260.68,2.995732273553991,1.0986122886681098,5.567122383230129
13192,95,2,911.94,4.564348191467836,1.0986122886681098,6.81667016102037
13193,61,1,112.08,4.127134385045092,0.6931471805599453,4.72809553282539
13194,136,1,60.7,4.919980925828125,0.6931471805599453,4.122283930911342
13196,11,4,1797.78,2.4849066497880004,1.6094379124341003,7.494863936311281
13198,10,6,3401.2400000000002,2.3978952727983707,1.9459101490553132,8.132189317204716
13199,4,38,9817.12,1.6094379124341003,3.6635616461296463,9.191984936991869
13200,19,4,870.09,2.995732273553991,1.6094379124341003,6.769745301020691
13203,10,4,869.46,2.3978952727983707,1.6094379124341003,6.769021807549381
13207,15,2,250.26000000000002,2.772588722239781,1.0986122886681098,5.526488259576272
13208,59,6,1217.65,4.0943445622221,1.9459101490553132,7.105498967663615
13209,30,8,5891.61,3.4339872044851463,2.1972245773362196,8.681454302434092
13210,94,1,353.48,4.553876891600541,0.6931471805599453,5.8706519268912345
13211,10,3,1095.42,2.3978952727983707,1.3862943611198906,6.999805605779951
13212,20,3,786.83,3.044522437723423,1.3862943611198906,6.669282330542903
13213,57,5,1520.58,4.060443010546419,1.791759469228055,7.327504547645857
13216,268,1,333.74,5.594711379601839,0.6931471805599453,5.813354111085492
13217,122,3,533.98,4.812184355372417,1.3862943611198906,6.282229363019668
13218,127,1,62.64,4.852030263919617,0.6931471805599453,4.153242203469586
13220,78,4,819.2900000000001,4.3694478524670215,1.6094379124341003,6.7096579362724444
13221,240,2,847.41,5.484796933490655,1.0986122886681098,6.743364009514037
13223,200,2,163.2,5.303304908059076,1.0986122886681098,5.101085197018328
13224,60,2,2155.95,4.110873864173311,1.0986122886681098,7.676450465777419
13225,3,7,6463.84,1.3862943611198906,2.0794415416798357,8.774133542253146
13226,273,1,108.21000000000001,5.6131281063880705,0.6931471805599453,4.693272634209637
13227,202,1,257.7,5.313205979041787,0.6931471805599453,5.5556690891919835
13228,81,1,358.0,4.406719247264253,0.6931471805599453,5.883322388488279
13229,226,1,160.95,5.424950017481403,0.6931471805599453,5.087287645617338
13230,4,14,2755.63,1.6094379124341003,2.70805020110221,7.921764198172896
13232,13,7,1328.35,2.6390573296152584,2.0794415416798357,7.192445379947863
13233,74,2,605.12,4.31748811353631,1.0986122886681098,6.407077986267962
13235,212,1,1031.07,5.3612921657094255,0.6931471805599453,6.939321773198559
13236,25,2,744.85,3.258096538021482,1.0986122886681098,6.614524507599939
13238,17,4,700.73,2.8903717578961645,1.6094379124341003,6.553548714657728
13239,262,1,329.56,5.572154032177765,0.6931471805599453,5.800788185931274
13240,96,4,663.65,4.574710978503383,1.6094379124341003,6.499260586313608
13242,112,3,270.40000000000003,4.727387818712341,1.3862943611198906,5.603593747400769
13243,203,1,585.12,5.318119993844216,0.6931471805599453,6.373524546769825
13244,93,1,121.74000000000001,4.543294782270004,0.6931471805599453,4.810068296960951
13245,51,1,430.5,3.9512437185814275,0.6931471805599453,6.067267510523482
13246,18,6,1961.52,2.9444389791664403,1.9459101490553132,7.581984640687438
13247,18,4,501.12,2.9444389791664403,1.6094379124341003,6.218839134950008
13248,125,2,465.68,4.836281906951478,1.0986122886681098,6.145643797955656
13249,92,3,711.41,4.532599493153256,1.3862943611198906,6.56865358837482
13253,157,2,1030.4,5.062595033026967,1.0986122886681098,6.9386723816168585
13255,9,2,399.51,2.302585092994046,1.0986122886681098,5.992738734985712
13258,12,3,672.83,2.5649493574615367,1.3862943611198906,6.512977853578813
13259,62,1,283.18,4.143134726391533,0.6931471805599453,5.64960784020993
13260,61,1,557.62,4.127134385045092,0.6931471805599453,6.325469456665338
13261,269,2,944.1,5.598421958998375,1.0986122886681098,6.8512907420010105
13262,263,1,200.29,5.575949103146316,0.6931471805599453,5.3047466543129405
13263,1,35,7436.93,0.6931471805599453,3.58351893845611,8.914347863308706
13265,53,5,2092.66,3.9889840465642745,1.791759469228055,7.646669009574865
13266,11,12,3834.2599999999998,2.4849066497880004,2.5649493574615367,8.251992508113439
13267,3,19,4521.49,1.3862943611198906,2.995732273553991,8.416818006100614
13268,18,11,3174.75,2.9444389791664403,2.4849066497880004,8.06329910390357
13269,1,15,5343.28,0.6931471805599453,2.772588722239781,8.583782109053482
13270,366,1,590.0,5.905361848054571,0.6931471805599453,6.3818160174060985
13271,37,1,211.49,3.6375861597263857,0.6931471805599453,5.358894928433641
13272,31,2,276.56,3.4657359027997265,1.0986122886681098,5.626037126031348
13273,113,1,138.98,4.736198448394496,0.6931471805599453,4.941499555261394
13276,64,2,590.9300000000001,4.174387269895637,1.0986122886681098,6.383388384649479
13277,16,4,258.4,2.833213344056216,1.6094379124341003,5.5583712718823435
13278,41,1,542.73,3.7376696182833684,0.6931471805599453,6.298452800117238
13279,78,1,137.75,4.3694478524670215,0.6931471805599453,4.932673752626544
13280,122,3,798.46,4.812184355372417,1.3862943611198906,6.68393649975286
13282,18,3,1132.14,2.9444389791664403,1.3862943611198906,7.032747819149021
13283,60,2,93.66,4.110873864173311,1.0986122886681098,4.5502915244781015
13284,331,1,201.19,5.805134968916488,0.6931471805599453,5.309207849379209
13285,23,4,2709.12,3.1780538303479458,1.6094379124341003,7.904748193336201
13291,156,1,361.11,5.056245805348308,0.6931471805599453,5.8919480330707374
13292,39,2,578.94,3.6888794541139363,1.0986122886681098,6.362924649913461
13294,190,2,873.74,5.25227342804663,1.0986122886681098,6.773926699344786
13295,360,1,201.20000000000002,5.8888779583328805,0.6931471805599453,5.309257306586371
13296,137,1,87.4,4.927253685157205,0.6931471805599453,4.481871969643598
13297,8,4,2089.85,2.1972245773362196,1.6094379124341003,7.645325960844005
13298,1,1,360.0,0.6931471805599453,0.6931471805599453,5.8888779583328805
13299,268,1,142.5,5.594711379601839,0.6931471805599453,4.966335035199676
13300,169,1,371.89,5.135798437050262,0.6931471805599453,5.921283469984221
13301,104,4,618.09,4.653960350157523,1.6094379124341003,6.428250657915328
13302,155,1,63.75,5.049856007249537,0.6931471805599453,4.1705337005796475
13304,351,1,300.42,5.863631175598097,0.6931471805599453,5.7085046409915305
13305,4,10,2000.86,1.6094379124341003,2.3978952727983707,7.601832027360015
13307,120,1,15.0,4.795790545596741,0.6931471805599453,2.772588722239781
13308,23,3,1385.51,3.1780538303479458,1.3862943611198906,7.23454507743516
13309,7,5,1456.79,2.0794415416798357,1.791759469228055,7.2846768692730555
13310,28,3,1132.03,3.367295829986474,1.3862943611198906,7.032650739053453
13311,4,2,598.57,1.6094379124341003,1.0986122886681098,6.396212731621162
13313,22,5,1555.3200000000002,3.1354942159291497,1.791759469228055,7.35007933912113
13314,2,3,775.94,1.0986122886681098,1.3862943611198906,6.655363127308804
13316,37,4,5732.93,3.6375861597263857,1.6094379124341003,8.654156438485995
13317,66,6,2273.68,4.204692619390966,1.9459101490553132,7.729594662150938
13318,1,3,640.76,0.6931471805599453,1.3862943611198906,6.464214402021743
13319,5,26,10845.550000000001,1.791759469228055,3.295836866004329,9.29160233605445
13320,78,4,1532.2,4.3694478524670215,1.6094379124341003,7.3351123335064
13321,72,2,567.36,4.290459441148391,1.0986122886681098,6.342755020769874
13322,17,1,199.48000000000002,2.8903717578961645,0.6931471805599453,5.300714491147758
13323,3,5,787.85,1.3862943611198906,1.791759469228055,6.670576188703463
13324,36,10,7121.95,3.6109179126442243,2.3978952727983707,8.871077244439467
13325,82,1,675.3,4.418840607796598,0.6931471805599453,6.516636764580894
13327,39,8,3627.77,3.6888794541139363,2.1972245773362196,8.196649026863438
13328,316,1,1308.48,5.75890177387728,0.6931471805599453,7.17738539082617
13329,32,2,789.0,3.4965075614664802,1.0986122886681098,6.672032945461067
13330,93,3,1140.93,4.543294782270004,1.3862943611198906,7.040475092365302
13332,14,1,350.90000000000003,2.70805020110221,0.6931471805599453,5.86334704432754
13334,82,3,3502.32,4.418840607796598,1.3862943611198906,8.161466369296502
13336,77,1,795.12,4.356708826689592,0.6931471805599453,6.679749928251019
13338,158,1,487.02,5.0689042022202315,0.6931471805599453,6.190356388619899
13339,201,1,860.12,5.308267697401205,0.6931471805599453,6.758233867538541
13340,45,7,10736.48,3.828641396489095,2.0794415416798357,9.28149570365981
13341,261,1,775.85,5.568344503761097,0.6931471805599453,6.65524728153801
13343,178,1,353.43,5.187385805840755,0.6931471805599453,5.870510865261174
13344,68,3,2511.69,4.23410650459726,1.3862943611198906,7.829109171398687
13345,288,1,389.5,5.666426688112432,0.6931471805599453,5.967427969279741
13347,70,1,341.36,4.2626798770413155,0.6931471805599453,5.835862815013409
13348,64,1,233.76000000000002,4.174387269895637,0.6931471805599453,5.458563715690134
13349,11,1,247.32,2.4849066497880004,0.6931471805599453,5.514718236994854
13350,16,2,979.12,2.833213344056216,1.0986122886681098,6.887675013147945
13351,66,1,373.94,4.204692619390966,0.6931471805599453,5.926766013169045
13352,60,1,397.98,4.110873864173311,0.6931471805599453,5.988911290320265
13354,71,1,743.53,4.276666119016055,0.6931471805599453,6.612753146812557
13355,122,1,674.7,4.812184355372417,0.6931471805599453,6.515749190558129
13356,80,1,768.24,4.394449154672439,0.6931471805599453,6.645403014442647
13357,257,1,609.4,5.552959584921617,0.6931471805599453,6.414114479970247
13358,269,1,439.03000000000003,5.598421958998375,0.6931471805599453,6.086842906406214
13359,64,1,439.56,4.174387269895637,0.6931471805599453,6.088046644954226
13362,9,4,3090.7400000000002,2.302585092994046,1.6094379124341003,8.036489318202769
13363,18,2,992.5,2.9444389791664403,1.0986122886681098,6.901234061991872
13364,71,1,134.96,4.276666119016055,0.6931471805599453,4.9123607248279155
13365,34,2,2225.37,3.5553480614894135,1.0986122886681098,7.708127735453272
13366,50,1,56.16,3.9318256327243257,0.6931471805599453,4.045854353061666
13368,257,2,623.4,5.552959584921617,1.0986122886681098,6.436791188641277
13369,366,1,308.28000000000003,5.905361848054571,0.6931471805599453,5.734247015460021
13370,372,1,754.87,5.921578419643816,0.6931471805599453,6.62786940372116
13372,90,1,378.64,4.51085950651685,0.6931471805599453,5.939223435262291
13373,61,3,3312.25,4.127134385045092,1.3862943611198906,8.105684859760789
13375,89,1,778.65,4.499809670330265,0.6931471805599453,6.658845101030894
13376,99,3,1019.76,4.605170185988092,1.3862943611198906,6.928302726869797
13379,26,3,572.56,3.295836866004329,1.3862943611198906,6.351862551846838
13381,32,6,3639.31,3.4965075614664802,1.9459101490553132,8.199824121839633
13382,281,1,222.99,5.641907070938114,0.6931471805599453,5.411601408001375
13384,31,7,4151.93,3.4657359027997265,2.0794415416798357,8.331569388203366
13385,330,1,534.57,5.802118375377063,0.6931471805599453,6.283331600299074
13388,131,2,677.1,4.882801922586371,1.0986122886681098,6.519294769689797
13389,11,3,797.96,2.4849066497880004,1.3862943611198906,6.683310881934879
13390,75,1,544.08,4.330733340286331,0.6931471805599453,6.30093257288162
13391,204,1,59.8,5.3230099791384085,0.6931471805599453,4.107589788972121
13394,2,8,2520.02,1.0986122886681098,2.1972245773362196,7.832418860516229
13395,185,1,307.72,5.225746673713202,0.6931471805599453,5.7324347172293635
13396,29,2,1360.99,3.4011973816621555,1.0986122886681098,7.216702144538598
13397,73,5,1544.13,4.30406509320417,1.791759469228055,7.342863328186895
13398,192,1,457.34000000000003,5.262690188904886,0.6931471805599453,6.127611266781323
13402,127,2,621.23,4.852030263919617,1.0986122886681098,6.433309799308897
13403,18,1,75.0,2.9444389791664403,0.6931471805599453,4.330733340286331
13404,1,2,252.49,0.6931471805599453,1.0986122886681098,5.5353243745214
13405,74,3,572.451,4.31748811353631,1.3862943611198906,6.351672492640208
13408,2,62,28117.04,1.0986122886681098,4.143134726391533,10.244166642215127
13410,24,5,1003.06,3.2188758248682006,1.791759469228055,6.911807059422235
13411,107,1,213.55,4.68213122712422,0.6931471805599453,5.368542811437534
13414,134,3,1390.5,4.90527477843843,1.3862943611198906,7.238137580965946
13416,44,2,712.5,3.8066624897703196,1.0986122886681098,6.570182436916891
13417,5,2,640.83,1.791759469228055,1.0986122886681098,6.4643234711171225
13418,12,18,6127.43,2.5649493574615367,2.9444389791664403,8.720693878671442
13419,64,1,221.06,4.174387269895637,0.6931471805599453,5.40294761562612
13420,150,2,159.85,5.017279836814924,1.0986122886681098,5.080472253685035
13421,40,2,1833.71,3.713572066704308,1.0986122886681098,7.514641709852188
13422,64,1,2626.3,4.174387269895637,0.6931471805599453,7.8737119818711125
13425,108,3,1624.21,4.6913478822291435,1.3862943611198906,7.393392317183492
13426,1,10,3641.32,0.6931471805599453,2.3978952727983707,8.200376120238847
13427,19,3,582.6,2.995732273553991,1.3862943611198906,6.369215816648631
13428,10,1,201.78,2.3978952727983707,0.6931471805599453,5.3121216475244335
13429,11,4,1006.8,2.4849066497880004,1.6094379124341003,6.915525016246498
13430,19,2,679.45,2.995732273553991,1.0986122886681098,6.5227543440063265
13431,67,2,1269.1,4.219507705176107,1.0986122886681098,7.146850916510274
13434,74,2,534.24,4.31748811353631,1.0986122886681098,6.282715244436788
13435,5,7,3809.89,1.791759469228055,2.0794415416798357,8.245618036642021
13436,2,1,196.89,1.0986122886681098,0.6931471805599453,5.287711320760812
13437,14,7,3408.06,2.70805020110221,2.0794415416798357,8.134191872452362
13439,255,1,283.71,5.545177444479562,0.6931471805599453,5.651471118359793
13441,92,1,296.64,4.532599493153256,0.6931471805599453,5.69588470252906
13447,23,3,1129.14,3.1780538303479458,1.3862943611198906,7.030096797837492
13448,17,6,3534.69,2.8903717578961645,1.9459101490553132,8.170663750231064
13449,24,1,291.88,3.2188758248682006,0.6931471805599453,5.679762968811981
13450,27,6,2043.72,3.332204510175204,1.9459101490553132,7.623016139787193
13451,26,5,2898.2599999999998,3.295836866004329,1.791759469228055,7.972210810998752
13452,259,2,590.0,5.560681631015528,1.0986122886681098,6.3818160174060985
13453,166,2,356.98,5.117993812416755,1.0986122886681098,5.880477118918354
13455,25,2,1058.34,3.258096538021482,1.0986122886681098,6.965401351674954
13456,18,6,1766.72,2.9444389791664403,1.9459101490553132,7.477445859614847
13458,7,14,9646.57,2.0794415416798357,2.70805020110221,9.174461349151194
13460,29,2,183.44,3.4011973816621555,1.0986122886681098,5.217324207338505
13461,39,3,1445.0,3.6888794541139363,1.3862943611198906,7.27655640271871
13462,253,1,151.5,5.537334267018537,0.6931471805599453,5.0271645960474665
13464,58,1,674.68,4.07753744390572,0.6931471805599453,6.515719591185634
13466,184,1,307.90000000000003,5.220355825078324,0.6931471805599453,5.733017599924536
13467,11,2,1071.91,2.4849066497880004,1.0986122886681098,6.978129862132399
13468,2,37,5704.97,1.0986122886681098,3.6375861597263857,8.64926827413607
13470,99,2,165.0,4.605170185988092,1.0986122886681098,5.111987788356544
13471,1,4,2501.84,0.6931471805599453,1.6094379124341003,7.825181366096544
13473,61,2,422.64,4.127134385045092,1.0986122886681098,6.048884037975468
13474,236,1,226.84,5.4680601411351315,0.6931471805599453,5.428643628223611
13475,191,4,1431.78,5.2574953720277815,1.6094379124341003,7.2673718919667785
13476,179,2,1238.47,5.19295685089021,1.0986122886681098,7.122439147874555
13477,38,6,1454.58,3.6635616461296463,1.9459101490553132,7.283159725605137
13479,201,2,300.95,5.308267697401205,1.0986122886681098,5.71026144075391
13481,46,5,1804.56,3.8501476017100584,1.791759469228055,7.498626071957096
13482,232,1,184.64000000000001,5.4510384535657,0.6931471805599453,5.223809314372975
13483,66,1,140.34,4.204692619390966,0.6931471805599453,4.951168335262708
13484,241,1,313.8,5.488937726156687,0.6931471805599453,5.751937516543248
13485,233,1,454.24,5.455321115357702,0.6931471805599453,6.120824752413689
13486,78,3,1122.41,4.3694478524670215,1.3862943611198906,7.024123981607583
13487,58,3,575.4,4.07753744390572,1.3862943611198906,6.356801864125367
13488,17,13,8968.31,2.8903717578961645,2.6390573296152584,9.101564029017187
13489,105,4,449.52,4.663439094112067,1.6094379124341003,6.110402471179496
13491,52,10,1215.82,3.970291913552122,2.3978952727983707,7.103996177364903
13492,136,3,1269.84,4.919980925828125,1.3862943611198906,7.147433378135437
13493,275,2,618.63,5.62040086571715,1.0986122886681098,6.429122525704993
13494,312,1,316.26000000000005,5.746203190540153,0.6931471805599453,5.759721626980309
13495,8,5,2044.8700000000001,2.1972245773362196,1.791759469228055,7.623578405880983
13496,11,2,653.33,2.4849066497880004,1.0986122886681098,6.483611811351871
13497,283,2,348.05,5.648974238161206,1.0986122886681098,5.855215178416411
13499,18,5,1159.1100000000001,2.9444389791664403,1.791759469228055,7.056270107190766
13500,23,3,1166.77,3.1780538303479458,1.3862943611198906,7.062851226189096
13501,288,1,1340.32,5.666426688112432,0.6931471805599453,7.201409482704207
13502,17,3,292.0,2.8903717578961645,1.3862943611198906,5.680172609017068
13503,71,1,216.85,4.276666119016055,0.6931471805599453,5.383806752563451
13504,64,1,295.93,4.174387269895637,0.6931471805599453,5.693496420787701
13505,73,4,4393.63,4.30406509320417,1.6094379124341003,8.388138619999735
13506,316,2,458.52,5.75890177387728,1.0986122886681098,6.130182466419805
13507,3,4,2479.16,1.3862943611198906,1.6094379124341003,7.816078353206984
13508,244,1,110.97,5.501258210544727,0.6931471805599453,4.718230978272105
13509,9,7,979.72,2.302585092994046,2.0794415416798357,6.888286995786739
13510,1,4,1791.56,0.6931471805599453,1.6094379124341003,7.491400044716921
13512,261,1,251.21,5.568344503761097,0.6931471805599453,5.530262073815315
13513,127,1,205.1,4.852030263919617,0.6931471805599453,5.328361487896413
13514,74,1,152.20000000000002,4.31748811353631,0.6931471805599453,5.031744257306491
13515,73,4,891.12,4.30406509320417,1.6094379124341003,6.793600652679757
13516,21,3,1389.41,3.091042453358316,1.3862943611198906,7.2373539466601775
13517,60,3,2128.42,4.110873864173311,1.3862943611198906,7.663604921153483
13518,86,1,627.16,4.465908118654584,0.6931471805599453,6.442794911088096
13519,78,1,122.75,4.3694478524670215,0.6931471805599453,4.8182634014487995
13520,59,6,3624.35,4.0943445622221,1.9459101490553132,8.195706114352095
13521,1,3,1071.73,0.6931471805599453,1.3862943611198906,6.977962080025035
13522,30,1,125.80000000000001,3.4339872044851463,0.6931471805599453,4.842611042003125
13523,33,5,3964.88,3.5263605246161616,1.791759469228055,8.285483051435902
13524,41,5,680.1800000000001,3.7376696182833684,1.791759469228055,6.523826588404497
13525,15,2,628.78,2.772588722239781,1.0986122886681098,6.445370552049637
13527,34,7,2242.36,3.5553480614894135,2.0794415416798357,7.7157300209728215
13529,79,2,307.76,4.382026634673881,1.0986122886681098,5.732564276081653
13531,205,2,483.8,5.327876168789581,1.0986122886681098,6.1837364347551045
13532,34,1,210.31,3.5553480614894135,0.6931471805599453,5.353326249578836
13533,183,3,269.09,5.214935757608986,1.3862943611198906,5.598755236788495
13534,2,25,5870.08,1.0986122886681098,3.258096538021482,8.677793882270105
13536,1,7,3444.39,0.6931471805599453,2.0794415416798357,8.144792384587438
13538,43,7,1280.85,3.784189633918261,2.0794415416798357,7.156059625954846
13539,86,3,631.34,4.465908118654584,1.3862943611198906,6.449427224173901
13544,40,2,276.06,3.713572066704308,1.0986122886681098,5.624234089229733
13546,12,3,621.09,2.5649493574615367,1.3862943611198906,6.433084776805697
13548,96,2,678.16,4.574710978503383,1.0986122886681098,6.520856740447811
13549,26,7,918.2,3.295836866004329,2.0794415416798357,6.823503726534546
13551,319,1,91.80000000000001,5.768320995793772,0.6931471805599453,4.530446639792155
13552,66,12,3740.07,4.204692619390966,2.5649493574615367,8.227126945747532
13555,74,4,4098.88,4.31748811353631,1.6094379124341003,8.318712983971391
13557,28,2,584.0600000000001,3.367295829986474,1.0986122886681098,6.371714406075083
13558,6,4,594.52,1.9459101490553132,1.6094379124341003,6.389434973453886
13560,7,1,171.42000000000002,2.0794415416798357,0.6931471805599453,5.149933360781779
13561,216,1,141.85999999999999,5.37989735354046,0.6931471805599453,4.961865129726826
13562,82,3,1799.3300000000002,4.418840607796598,1.3862943611198906,7.495725260414088
13563,84,2,777.53,4.442651256490317,1.0986122886681098,6.657407526177046
13564,144,3,1724.67,4.976733742420574,1.3862943611198906,7.453370659852556
13565,19,2,240.22,2.995732273553991,1.0986122886681098,5.485709380155097
13566,41,2,856.84,3.7376696182833684,1.0986122886681098,6.75441760191189
13568,173,1,187.05,5.159055299214529,0.6931471805599453,5.2367078849163455
13569,17,2,338.62,2.8903717578961645,1.0986122886681098,5.8278273455181555
13570,243,1,239.49,5.497168225293202,0.6931471805599453,5.482678508639762
13571,13,12,2088.94,2.6390573296152584,2.5649493574615367,7.644890636412799
13572,206,1,1384.25,5.332718793265369,0.6931471805599453,7.233635907747459
13573,50,2,290.25,3.9318256327243257,1.0986122886681098,5.674182004879911
13575,23,5,732.07,3.1780538303479458,1.791759469228055,6.597241195280628
13576,10,18,6717.34,2.3978952727983707,2.9444389791664403,8.812596379192264
13577,25,4,1687.6000000000001,3.258096538021482,1.6094379124341003,7.4316550622354
13579,15,2,467.04,2.772588722239781,1.0986122886681098,6.148553762350757
13581,309,1,118.0,5.736572297479192,0.6931471805599453,4.77912349311153
13583,156,1,781.03,5.056245805348308,0.6931471805599453,6.661893102980819
13584,307,1,142.4,5.730099782973574,0.6931471805599453,4.96563792816552
13587,64,1,712.4,4.174387269895637,0.6931471805599453,6.570042272924791
13588,16,9,2478.95,2.833213344056216,2.302585092994046,7.815993677665464
13589,15,2,379.65,2.772588722239781,1.0986122886681098,5.941880317752221
13590,11,6,1981.92,2.4849066497880004,1.9459101490553132,7.592325784791223
13591,65,3,1117.13,4.189654742026425,1.3862943611198906,7.019412926024925
13592,36,4,247.95999999999998,3.6109179126442243,1.6094379124341003,5.5172922409900265
13593,108,5,2011.88,4.6913478822291435,1.791759469228055,7.607321811344266
13594,53,1,396.97,3.9889840465642745,0.6931471805599453,5.986376625559036
13596,6,2,664.11,1.9459101490553132,1.0986122886681098,6.499952440510379
13598,47,1,160.04,3.871201010907891,0.6931471805599453,5.081652781331536
13599,1,21,5149.92,0.6931471805599453,3.091042453358316,8.546930618480117
13600,312,1,219.52,5.746203190540153,0.6931471805599453,5.395988393721483
13601,45,2,693.32,3.828641396489095,1.0986122886681098,6.54293294933599
13602,65,1,428.89,4.189654742026425,0.6931471805599453,6.063529362008149
13603,26,1,164.34,3.295836866004329,0.6931471805599453,5.108003959824529
13606,29,3,276.75,3.4011973816621555,1.3862943611198906,5.6267214285197396
13607,40,1,675.51,3.713572066704308,0.6931471805599453,6.516947229467592
13610,12,7,1082.33,2.5649493574615367,2.0794415416798357,6.987794909727863
13611,89,3,1154.4,4.499809670330265,1.3862943611198906,7.052201883347165
13614,24,4,1585.46,3.2188758248682006,1.6094379124341003,7.369260397972974
13615,319,1,417.69,5.768320995793772,0.6931471805599453,6.037130789291114
13617,40,3,544.18,3.713572066704308,1.3862943611198906,6.301116015363744
13618,174,1,177.34,5.1647859739235145,0.6931471805599453,5.183691840706733
13621,117,1,213.85,4.770684624465665,0.6931471805599453,5.3699401102210045
13623,31,5,727.74,3.4657359027997265,1.791759469228055,6.591317015443623
13626,253,1,257.23,5.537334267018537,0.6931471805599453,5.5538506606638975
13627,59,5,1638.47,4.0943445622221,1.791759469228055,7.402128297855622
13629,23,11,7792.36,3.1780538303479458,2.4849066497880004,8.961027368080067
13630,5,7,2031.78,1.791759469228055,2.0794415416798357,7.617159593311352
13631,100,11,3070.42,4.61512051684126,2.4849066497880004,8.029895274358873
13632,25,5,2118.93,3.258096538021482,1.791759469228055,7.659138348252998
13634,33,5,1547.3600000000001,3.5263605246161616,1.791759469228055,7.344951585251755
13635,68,1,1071.03,4.23410650459726,0.6931471805599453,6.977309326313799
13636,37,5,949.12,3.6375861597263857,1.791759469228055,6.856588292406893
13637,52,3,804.3,3.970291913552122,1.3862943611198906,6.6912148788015
13638,16,1,122.64,2.833213344056216,0.6931471805599453,4.817374117263916
13639,74,1,1033.34,4.31748811353631,0.6931471805599453,6.941518821134943
13642,216,1,312.28,5.37989735354046,0.6931471805599453,5.7470973593421455
13643,31,3,519.44,3.4657359027997265,1.3862943611198906,6.254674607635275
13644,16,4,2624.26,2.833213344056216,1.6094379124341003,7.87293521773988
13645,120,1,252.1,4.795790545596741,0.6931471805599453,5.533784667551078
13647,10,4,1648.1200000000001,2.3978952727983707,1.6094379124341003,7.4079970912884825
13649,257,2,346.6,5.552959584921617,1.0986122886681098,5.851052393391237
13650,17,6,1836.3400000000001,2.8903717578961645,1.9459101490553132,7.516074152465826
13651,35,2,94.2,3.58351893845611,1.0986122886681098,4.55597994179732
13652,46,3,1095.08,3.8501476017100584,1.3862943611198906,6.999495457544853
13654,43,6,2707.33,3.784189633918261,1.9459101490553132,7.90408748775984
13655,114,2,932.97,4.74493212836325,1.0986122886681098,6.83944431779864
13656,165,2,379.65,5.111987788356544,1.0986122886681098,5.941880317752221
13657,11,2,382.14,2.4849066497880004,1.0986122886681098,5.948400457636955
13658,10,5,2639.17,2.3978952727983707,1.791759469228055,7.878598588006555
13659,206,2,1563.0,5.332718793265369,1.0986122886681098,7.355001921105257
13662,86,3,881.26,4.465908118654584,1.3862943611198906,6.782486797146853
13663,179,1,189.47,5.19295685089021,0.6931471805599453,5.249494701850468
13666,60,3,84.65,4.110873864173311,1.3862943611198906,4.450269224770129
13667,149,1,299.05,5.0106352940962555,0.6931471805599453,5.703949127435522
13668,3,21,6309.83,1.3862943611198906,3.091042453358316,8.750022484127467
13669,51,2,218.55,3.9512437185814275,1.0986122886681098,5.391579997007726
13670,75,1,349.7,4.330733340286331,0.6931471805599453,5.859931157146132
13672,301,2,186.39000000000001,5.71042701737487,1.0986122886681098,5.233192006587575
13673,19,2,387.44,2.995732273553991,1.0986122886681098,5.962138717726154
13675,151,2,486.82000000000005,5.0238805208462765,1.0986122886681098,6.189946485351331
13678,152,1,232.6,5.030437921392435,0.6931471805599453,5.453610250954072
13680,1,4,3719.12,0.6931471805599453,1.6094379124341003,8.221511204811428
13681,18,4,827.83,2.9444389791664403,1.6094379124341003,6.720015067761323
13682,187,1,59.5,5.236441962829949,0.6931471805599453,4.102643365036796
13684,286,1,65.13,5.659482215759621,0.6931471805599453,4.191622501686571
13685,3,7,3119.44,1.3862943611198906,2.0794415416798357,8.045729296501372
13686,183,1,72.0,5.214935757608986,0.6931471805599453,4.290459441148391
13689,63,1,910.0,4.1588830833596715,0.6931471805599453,6.814542897259958
13690,59,1,172.25,4.0943445622221,0.6931471805599453,5.1547356380700124
13692,25,3,1488.32,3.258096538021482,1.3862943611198906,7.30607491892943
13694,4,50,65039.62,1.6094379124341003,3.9318256327243257,11.082767276771584
13695,31,15,2504.13,3.4657359027997265,2.772588722239781,7.826095908379989
13697,39,1,151.3,3.6888794541139363,0.6931471805599453,5.025852259901116
13699,155,1,308.58000000000004,5.049856007249537,0.6931471805599453,5.735216540145732
13700,26,10,2248.63,3.295836866004329,2.3978952727983707,7.718521037231551
13703,318,1,99.5,5.765191102784844,0.6931471805599453,4.61015772749913
